RNG	92	1000	15465.0	55
GG	93	1000	19091.5	55
RNG	93	1000	31018.0	55
GG	94	1000	19440.5	55
RNG	94	1000	26648.0	55
GG	95	1000	15654.5	55
RNG	95	1000	21281.5	55
GG	96	1000	15503.0	55
RNG	96	1000	0.0	55
GG	97	1000	13730.5	55
RNG	97	1000	22259.0	55
GG	98	1000	16198.5	55
RNG	98	1000	17947.0	55
GG	99	1000	13779.0	55
RNG	99	1000	16695.5	55
GG	100	1000	14683.5	55
RNG	100	1000	17331.5	55
GG	1	1000	22209.5	60
RNG	1	1000	24765.5	60
GG	2	1000	21321.0	60
RNG	2	1000	26197.0	60
GG	3	1000	18054.5	60
RNG	3	1000	27072.0	60
GG	4	1000	17180.5	60
RNG	4	1000	20535.5	60
GG	5	1000	18515.0	60
RNG	5	1000	23431.5	60
GG	6	1000	20374.5	60
RNG	6	1000	0.0	60
GG	7	1000	19230.5	60
RNG	7	1000	24399.5	60
GG	8	1000	18546.5	60
RNG	8	1000	21758.5	60
GG	9	1000	18029.0	60
RNG	9	1000	20319.5	60
GG	10	1000	17596.5	60
RNG	10	1000	20984.0	60
GG	11	1000	19071.5	60
RNG	11	1000	22319.5	60
GG	12	1000	17779.0	60
RNG	12	1000	25178.0	60
GG	13	1000	15752.5	60
RNG	13	1000	21842.5	60
GG	14	1000	18765.5	60
RNG	14	1000	21699.5	60
GG	15	1000	17790.5	60
RNG	15	1000	22590.0	60
GG	16	1000	17672.0	60
RNG	16	1000	23945.5	60
GG	17	1000	18615.5	60
RNG	17	1000	0.0	60
GG	18	1000	18813.0	60
RNG	18	1000	21645.5	60
GG	19	1000	18983.0	60
RNG	19	1000	20434.5	60
GG	20	1000	18630.5	60
RNG	20	1000	0.0	60
GG	21	1000	19023.0	60
RNG	21	1000	1870.0	60
GG	22	1000	19209.0	60
RNG	22	1000	19402.0	60
GG	23	1000	15203.5	60
RNG	23	1000	23007.0	60
GG	24	1000	19905.5	60
RNG	24	1000	24997.0	60
GG	25	1000	18146.5	60
RNG	25	1000	21690.0	60
GG	26	1000	18783.0	60
RNG	26	1000	28886.0	60
GG	27	1000	18739.5	60
RNG	27	1000	24448.0	60
GG	28	1000	17116.0	60
RNG	28	1000	21624.5	60
GG	29	1000	19592.5	60
RNG	29	1000	24678.0	60
GG	30	1000	18641.5	60
RNG	30	1000	28845.0	60
GG	31	1000	18160.5	60
RNG	31	1000	20253.5	60
GG	32	1000	16630.0	60
RNG	32	1000	655.0	60
GG	33	1000	18934.0	60
RNG	33	1000	23410.0	60
GG	34	1000	20760.0	60
RNG	34	1000	25822.5	60
GG	35	1000	21474.5	60
RNG	35	1000	0.0	60
GG	36	1000	17074.0	60
RNG	36	1000	21278.5	60
GG	37	1000	20835.5	60
RNG	37	1000	22113.0	60
GG	38	1000	20879.5	60
RNG	38	1000	23103.5	60
GG	39	1000	19886.5	60
RNG	39	1000	25735.0	60
GG	40	1000	16625.0	60
RNG	40	1000	22938.0	60
GG	41	1000	19508.5	60
RNG	41	1000	26116.5	60
GG	42	1000	17926.5	60
RNG	42	1000	22595.5	60
GG	43	1000	18432.5	60
RNG	43	1000	23491.5	60
GG	44	1000	16953.0	60
RNG	44	1000	18538.5	60
GG	45	1000	20304.5	60
RNG	45	1000	22713.5	60
GG	46	1000	18438.5	60
RNG	46	1000	0.0	60
GG	47	1000	17879.5	60
